Pico001,1000000,Long Corporation,6290000,https://pico.vn/41046/may-giat-toshiba-8-kg-awk905dvsg--mau-ghi.html,WashingMachine,human
MediaMart001504,Điện thoại Samsung Galaxy Note 8 - Midnight Black  (DM),Samsung,9988000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-note-8-midnight-black-dm.htm,MobilePhone,Black
MediaMart001506,Điện thoại Wiko Sunny 3 Plus Vàng,Wiko,1350000,https://mediamart.vn/smartphones/wiko/dien-thoai-wiko-sunny-3-plus-vang.htm,MobilePhone,Yellow
MediaMart001508,Điện thoại OPPO CPH1987 - F11 Pro Đen,Oppo,5990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1987-f11-pro-den.htm,MobilePhone,Black
MediaMart001510,Điện thoại Masstel Juno S6 Sliver,Masstel,1888000,https://mediamart.vn/smartphones/masstel/dien-thoai-di-dong-masstel-juno-s6-sliver.htm,MobilePhone,no color
MediaMart001511,Điện thoại Masstel Juno Q3 màu đen (Black),Masstel,790000,https://mediamart.vn/smartphones/masstel/dien-thoai-masstel-juno-q3-mau-den-black.htm,MobilePhone,Black
MediaMart001512,Điện thoại Masstel Juno S6 Gold,Masstel,1888000,https://mediamart.vn/smartphones/masstel/dien-thoai-di-dong-masstel-juno-s6-gold.htm,MobilePhone,Gold
MediaMart001513,Apple iphone 11 Pro Max 256G Gold,iPhone,37490000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-max-256g-gold.htm,MobilePhone,Gold
MediaMart001514,APPLE Iphone 7 (32GB) Gold (DM),iPhone,7990000,https://mediamart.vn/smartphones/apple/apple-iphone-7-32gb-gold-dm.htm,MobilePhone,Gold
MediaMart001515,Điện thoại Nokia 5 Silver,Nokia,2490000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-5-silver.htm,MobilePhone,Silver
MediaMart001516,Điện thoại Samsung Galaxy A8 Star SM-G885F Black,Samsung,6490000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a8-star-smg885f-black.htm,MobilePhone,Black
MediaMart001517,Điện thoại Nokia 2720 Black,Nokia,1968000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-2720-black.htm,MobilePhone,Black
MediaMart001518,Điện thoại Samsung Galaxy J8 2018 - J810 Black,Samsung,4188000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-j8-j810-black.htm,MobilePhone,Black
MediaMart001520,Apple IPhone 8 64GB Grey VN/A (DM),iPhone,9990000,https://mediamart.vn/smartphones/apple/apple-iphone-8-64gb-grey-vna-dm.htm,MobilePhone,Grey
MediaMart001521,Điện thoại Realme 5 pro (4+128) - Xanh thảo nguyên,Realme,4990000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-5-pro-4-128-xanh-thao-nguyen.htm,MobilePhone,Blue
MediaMart001522,Điện thoại Masstel N403 Champage,Masstel,600000,https://mediamart.vn/smartphones/masstel/dien-thoai-masstel-n403-champage.htm,MobilePhone,no color
MediaMart001523,Điện thoại Vivo 1915-Y19 (6+126GB)(Đen) (DM),Vivo,4990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1915y19-6-126gb-black-dm.htm,MobilePhone,Black
MediaMart001524,Điện thoại Samsung Galaxy J5 Prime - Black,Samsung,1788000,https://mediamart.vn/smartphones/samsung/galaxy-j5-prime-black.htm,MobilePhone,Black
MediaMart001525,Điện thoại OPPO A5 2020 128G Black,Oppo,5290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-a5-2020-128gb.htm,MobilePhone,Black
MediaMart001526,Điện thoại Samsung Galaxy J3 Pro - J330G Black,Samsung,2488000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-j3-pro-j330g-black.htm,MobilePhone,Black
MediaMart001527,Điện thoại Masstel X3 màu vàng (Gold),Masstel,890000,https://mediamart.vn/smartphones/masstel/dien-thoai-masstel-x3-mau-vang-gold.htm,MobilePhone,Yellow
MediaMart001528,Điện thoại Samsung Galaxy J7 Pro - J730G Black,Samsung,3788000,https://mediamart.vn/smartphones/samsung/samsung-galaxy-j7-pro.htm,MobilePhone,Black
MediaMart001529,Apple iphone 11 Pro Max 256G Green,iPhone,37490000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-max-256g-green.htm,MobilePhone,Green
MediaMart001530,Điện thoại Samsung Galaxy J7 Pro - J730G Blue,Samsung,3788000,https://mediamart.vn/smartphones/samsung/samsung-galaxy-j7-pro-blue.htm,MobilePhone,Blue
MediaMart001531,Điện thoại Nokia 7.2 Charcoal (đen than) DM,Nokia,4490000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-72-charcoal-den-than-dm.htm,MobilePhone,Black
MediaMart001532,Apple iPhone 8 64GB Gold QT (DM),iPhone,12988000,https://mediamart.vn/smartphones/apple/iphone-8-64gb-gold-qt-dm.htm,MobilePhone,Gold
MediaMart001533,Điện thoại Nokia 5 Copper,Nokia,2490000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-5.htm,MobilePhone,no color
MediaMart001534,Điện thoại Oppo F5 Black,Oppo,3998000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-f5-black.htm,MobilePhone,Black
MediaMart001535,Điện thoại Nokia 5 Matte Black,Nokia,2490000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-5-matte-black.htm,MobilePhone,Black
MediaMart001536,Điện thoại Asus Zenfone Go TV ZB551KL Black,Asus,2088000,https://mediamart.vn/smartphones/asus/dien-thoai-asus-zen-go-tv-zb551kl-black.htm,MobilePhone,Black
MediaMart001537,Điện thoại Samsung Galaxy A6+ - A605G Gold,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a6-a605g-gold.htm,MobilePhone,Gold
MediaMart001538,Điện thoại Samsung Galaxy A8 Star SM-G885F White (DM),Samsung,5990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a8-star-smg885f-white.htm,MobilePhone,White
MediaMart001539,Điện thoại Nokia 5 Tempered Blue,Nokia,2490000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-5-tempered-blue.htm,MobilePhone,Red
MediaMart001540,Điện thoại Oppo A7 Blue,Oppo,4888000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-a7-blue.htm,MobilePhone,Blue
MediaMart001541,Apple Iphone Xs 64G Demo,iPhone,17990000,https://mediamart.vn/smartphones/apple/apple-iphone-xs-64g-demo.htm,MobilePhone,no color
MediaMart001543,Điện thoại Realme C2 (2+16) (RMX1943) Đen,Realme,2590000,https://mediamart.vn/smartphones/realme/realme-c2-den.htm,MobilePhone,Black
MediaMart001543,Điện thoại Sony Xperia XA Ultra - F3216 White,Sony,1990000,https://mediamart.vn/smartphones/sony/dien-thoai-sony-xperia-xa-ultra-f3216-white.htm,MobilePhone,White
MediaMart001544,Điện thoại NOKIA 2.3 TA-1206 DS 2/32  Đen (DM),Nokia,2590000,https://mediamart.vn/smartphones/nokia/dtdd-nokia-23-ta1206-ds-232&#160;-den-dm.htm,MobilePhone,Black
MediaMart001545,Điện thoại Vivo 1920-S1 Pro (8+128GB) Đen (DM),Vivo,6490000,https://mediamart.vn/smartphones/vivo/dtdd-vivo-1920s1-pro-8-128gb-den-dm.htm,MobilePhone,Black
MediaMart001546,Điện thoại Xiaomi Mi A2 32GB Gold,Xiaomi,5388000,https://mediamart.vn/smartphones/xiaomi/dien-thoai-xiaomi-mi-a2-32gb-gold.htm,MobilePhone,Gold
MediaMart001547,Apple iphone 11 128G Green,iPhone,23990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-128g-green.htm,MobilePhone,Green
MediaMart001548,Điện thoại Xiaomi Pocophone F1 Blue,Xiaomi,7988000,https://mediamart.vn/smartphones/xiaomi/dien-thoai-xiaomi-pocophone-f1-blue.htm,MobilePhone,Blue
MediaMart001549,Điện thoại Nokia 7.2 Charcoal (đen than),Nokia,4490000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-72-charcoal-den-than.htm,MobilePhone,Black
MediaMart001551,Điện thoại Vivo 1901-Y15 (4+64GB) Xanh Biển,Vivo,3790000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1901y15-4-64gb-xanh-bien-aqua-blue.htm,MobilePhone,Blue
MediaMart001553,Điện thoại Xiaomi Mi A2 32GB Blue,Xiaomi,5388000,https://mediamart.vn/smartphones/xiaomi/dien-thoai-xiaomi-mi-a2-32gb-blue.htm,MobilePhone,Blue
MediaMart001554,Điện thoại Vivo 1811-Y93 3GB/32GB (DM) Đen ánh sao,Vivo,2990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1811y93-3gb32gb-den-anh-sao-starry-black.htm,MobilePhone,Black
MediaMart001556,Điện thoại Xiaomi Mi A2 32GB Black,Xiaomi,5388000,https://mediamart.vn/smartphones/xiaomi/dien-thoai-xiaomi-mi-a2-32gb-black.htm,MobilePhone,Black
MediaMart001557,Điện thoại OPPO A5 2020 128G White,Oppo,5290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-a5-2020-128g-white.htm,MobilePhone,White
MediaMart001559,Điện thoại Xiaomi Mi A2 Lite 64GB Gold,Xiaomi,4488000,https://mediamart.vn/smartphones/xiaomi/dien-thoai-xiaomi-mi-a2-lite-64gb-gold.htm,MobilePhone,Gold
MediaMart001560,Điện thoại Vivo 1915-Y19 (6+126GB) (Trắng),Vivo,4990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1915y19-6-126gb-trang.htm,MobilePhone,White
MediaMart001562,Điện thoại Xiaomi Pocophone F1 Black,Xiaomi,7988000,https://mediamart.vn/smartphones/xiaomi/dien-thoai-xiaomi-pocophone-f1-black.htm,MobilePhone,Black
MediaMart001563,Điện thoại Vivo 1920-S1 Pro (8+128GB) Trắng,Vivo,6490000,https://mediamart.vn/smartphones/vivo/dtdd-vivo-1920s1-pro-8-128gb-trang.htm,MobilePhone,White
MediaMart001565,Điện thoại Oppo CPH2043-Reno3 Đen (DM),Oppo,8990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph2043reno3-den-dm.htm,MobilePhone,Black
MediaMart001566,Điện thoại Vivo 1920-S1 Pro (8+128GB) Đen,Vivo,6490000,https://mediamart.vn/smartphones/vivo/dtdd-vivo-1920s1-pro-8-128gb-den.htm,MobilePhone,Black
MediaMart001568,Điện thoại Itel it1508 Plus Champagne Gold,iTel,1098000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-it1508-plus-champagne-gold.htm,MobilePhone,Gold
MediaMart001569,Điện thoại Vivo 1907- S1 6GB/128GB Đen thạch anh,Vivo,5990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1907-s1-6gb128gb-den-thach-anh-diamond-black.htm,MobilePhone,Black
MediaMart001571,Điện thoại Oppo F5 Youth Gold,Oppo,3798000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-f5-youth-gold.htm,MobilePhone,Gold
MediaMart001572,Điện thoại Vivo 1901-Y15 (4+64GB) Đỏ mận,Vivo,3790000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1901y15-4-64gb-do-man-burgundy-red.htm,MobilePhone,Red
MediaMart001573,Điện thoại Motorola C Plus XT1721 - Black,Motorola,1500000,https://mediamart.vn/smartphones/motorola/dien-thoai-motorola-c-plus-xt1721-black.htm,MobilePhone,Black
MediaMart001575,Điện thoại Realme C2 (2+16) (RMX1943) Xanh,Realme,2590000,https://mediamart.vn/smartphones/realme/realme-c2-xanh.htm,MobilePhone,Blue
MediaMart001576,Điện thoại Oppo F3 Lite (A57) Gold,Oppo,2798000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-a57-gold.htm,MobilePhone,Gold
MediaMart001578,Điện thoại Vivo 1811-Y93 3GB/32GB Xanh đại dương,Vivo,2990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1811y93-3gb32gb-xanh-dai-duong-ocean-blue.htm,MobilePhone,Blue
MediaMart001579,Điện thoại Itel it1508 Plus Dark Blue,iTel,1098000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-it1508-plus-dark-blue.htm,MobilePhone,Blue
MediaMart001581,Điện thoại Vivo 1904-Y12 (3+64GB) Xanh Biển,Vivo,3590000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1904y12-3-64gb-xanh-bien-aqua-blue.htm,MobilePhone,Blue
MediaMart001582,Điện thoại Itel IT1516Plus silver,iTel,1398000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-it1516plus-silver.htm,MobilePhone,Silver
MediaMart001583,Diện thoại vivo 1907-S1 (6+128GB)xanh ngọc trai,Vivo,5990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1907s1-6-128gbxanh-ngoc-trai-skyline-blue.htm,MobilePhone,Blue
MediaMart001587,Apple Iphone Xs Max 64G Demo,iPhone,20990000,https://mediamart.vn/smartphones/apple/apple-iphone-xs-max-64g-demo.htm,MobilePhone,no color
MediaMart001596,Laptop Asus X509JA-EJ020T Bạc Win10,Asus,13690000,https://mediamart.vn/laptop/asus/laptop-asus-x509jaej020t-bac-win10.htm,Laptop,Silver,14'
MediaMart001597,Laptop Asus  X409JA-EK014T Bạc Win10,Asus,14490000,https://mediamart.vn/laptop/asus/laptop-asus-x409jaek014t-bac-win10.htm,Laptop,Silver,14'
MediaMart001598,Laptop Asus X509JA-EJ021T Bạc Win10,Asus,14690000,https://mediamart.vn/laptop/asus/laptop-asus-x509jaej021t-bac-win10.htm,Laptop,Silver,14'
MediaMart001599,Laptop Asus Vivobook X509MA-BR058T Bạc Win10,Vivo,6990000,https://mediamart.vn/laptop/asus/laptop-asus-x509mabr058t-bac-win10.htm,Laptop,Silver,14'
MediaMart001600,Laptop Asus S531FA-BQ184T Xanh Win10,Asus,18990000,https://mediamart.vn/laptop/asus/laptop-asus-s531fabq184t-xanh-win10.htm,Laptop,Blue,14'
MediaMart001601,Laptop Asus S531FA-BQ185T Green Win10,Asus,18990000,https://mediamart.vn/laptop/asus/laptop-asus-s531fabq185t-green-win10.htm,Laptop,Green,14'
MediaMart001602,Laptop Dell Vostro 3590 V5I3505W Win10,Dell,12690000,https://mediamart.vn/laptop/dell/laptop-dell-vostro-3590-v5i3505w-win10.htm,Laptop,no color,14'
MediaMart001602,Apple iphone 11 Pro Max 512G Gold,iPhone,42990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-max-512g-gold.htm,MobilePhone,Gold
MediaMart001603,Laptop Dell Gaming G3 3590 N5I5517W Win10,Dell,22590000,https://mediamart.vn/laptop/dell/laptop-dell-gaming-g3-3590-n5i5517w-win10.htm,Laptop,no color,14'
MediaMart001604,Apple iphone 11 Pro 64G Gold,iPhone,30990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-64g-gold.htm,MobilePhone,Gold
MediaMart001605,Laptop HP 15s-du1037TX 8RK37PA Win 10,HP,16890000,https://mediamart.vn/laptop/hp/laptop-hp-15sdu1037tx-8rk37pa-win-10.htm,Laptop,no color,14'
MediaMart001606,Apple iphone 11 Pro Max 256G Silver,iPhone,37490000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-max-256g-silver.htm,MobilePhone,Silver
MediaMart001607,Laptop HP 15s-du0054TU 6ZF60PA Win 10,HP,10190000,https://mediamart.vn/laptop/hp/laptop-hp-15sdu0054tu-6zf60pa-win-10.htm,Laptop,no color,14'
MediaMart001608,Long handsome,Long corporation,1000000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-max-64g-silver.htm,MobilePhone,black panther
MediaMart001609,Laptop Lenovo IDP S540-15IML(81NG004PVN) Core i3 Comet Lake,Lenovo,14990000,https://mediamart.vn/laptop/lenovo/laptop-lenovo-idp-s54015iml81ng004pvn-core-i3-comet-lake.htm,Laptop,no color,14'
MediaMart001610,Apple Iphone 11 Pro Max 64G Gray,iPhone,32990000,https://mediamart.vn/smartphones/apple/iphone-11-max-pro-2019.htm,MobilePhone,Grey
MediaMart001611,Laptop HP 15s-du1040TX 8RE77PA Win 10,HP,18690000,https://mediamart.vn/laptop/hp/laptop-hp-15sdu1040tx-8re77pa-win-10.htm,Laptop,no color,14'
MediaMart001612,Apple Iphone 11 Pro Max 256G Gray,iPhone,37490000,https://mediamart.vn/smartphones/apple/apple-iphone-11-max-pro-2019-256gb.htm,MobilePhone,Grey
MediaMart001613,Laptop Lenovo IdeaPad S145-15API 81UT00DMVN Xám Win10,Lenovo,9690000,https://mediamart.vn/laptop/lenovo/laptop-lenovo-ideapad-s14515api-81ut00dmvn-xam-win10.htm,Laptop,Grey,14'
MediaMart001614,Apple Iphone 11 Pro Max 512G Gray,iPhone,42990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-max-pro-2019-512gb.htm,MobilePhone,Grey
MediaMart001615,Laptop Dell Inspiron 5593 70196703 Core i3 | SSD 128GB,Dell,12990000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-5593-70196703-bac-w10-i31005g1-4gb-128gbssd-156fhd.htm,Laptop,no color,14'
MediaMart001616,Apple Iphone 11 Pro 64G Silver,iPhone,30990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-2019-64gb.htm,MobilePhone,Silver
MediaMart001617,Laptop HP 15s-du0059TU 6ZF65PA Win 10,HP,7790000,https://mediamart.vn/laptop/hp/laptop-hp-15sdu0059tu-6zf65pa-win-10.htm,Laptop,no color,14'
MediaMart001618,Apple Iphone 11 Pro 512G Gray,iPhone,40990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-2019-512gb.htm,MobilePhone,Grey
MediaMart001619,Laptop HP 348 G7 9PG80PA Bạc Win10 Core i3 | SSD 256GB,HP,10490000,https://mediamart.vn/laptop/hp/laptop-hp-348-g7-9pg80pa-bac-win10-core-i3-ssd-256gb.htm,Laptop,Silver,14'
MediaMart001620,Điện thoại Nokia 2720 Grey,Nokia,1968000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-2720-grey.htm,MobilePhone,Grey
MediaMart001621,Laptop Dell Inspiron 3493 N4I5122W Đen/Bạc Win10/Core i5/SSD 256 GB,Dell,15490000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-3493-n4i5122w-denbac-win10core-i5ssd-256-gb.htm,Laptop,Silver,14'
MediaMart001622,Apple iphone 11 128G Yellow,iPhone,23990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-128g-yellow.htm,MobilePhone,Yellow
MediaMart001623,Laptop Asus X509MA-BR057T Bạc Win10,Asus,6690000,https://mediamart.vn/laptop/asus/laptop-asus-x509mabr057t-bac-win10.htm,Laptop,Silver,14'
MediaMart001624,Apple iphone 11 256G Yellow,iPhone,25990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-256g-yellow.htm,MobilePhone,Yellow
MediaMart001625,Laptop Dell Inspiron 3493 WTW3M1 Bạc Win10,Dell,11790000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-3493-wtw3m1-bac-win10.htm,Laptop,Silver,14'
MediaMart001626,Apple iphone 11 Pro 64G Gray,iPhone,30990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro&#160;-64g-gray.htm,MobilePhone,Grey
MediaMart001627,Laptop Dell Inspiron 3493 N4I7131W Bạc Win10/Core i7 SSD 512GB/VGA 2GB,Dell,20990000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-3493-n4i7131w-bac-win10core-i7-ssd-512gbvga-2gb.htm,Laptop,Silver,14'
MediaMart001628,Apple iphone 11 128G Black,iPhone,23990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-128g-black.htm,MobilePhone,Black
MediaMart001629,Laptop Dell Vostro 3590 GRMGK3 Win10/Core i5 SSD 256GB,Dell,15490000,https://mediamart.vn/laptop/dell/laptop-dell-vostro-3590-grmgk3-win10core-i5-ssd-256gb.htm,Laptop,no color,14'
MediaMart001630,Apple iphone 11 256G Black,iPhone,25990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-256g-black.htm,MobilePhone,Black
MediaMart001631,Laptop DELL G7 N7590Z P82F001 Win 10 Core i7,Dell,44990000,https://mediamart.vn/laptop/dell/laptop-dell-g7-n7590z-p82f001-win-10-core-i7.htm,Laptop,no color,14'
MediaMart001632,Apple iphone 11 128G White,iPhone,23990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-128g-white.htm,MobilePhone,White
MediaMart001633,Laptop Dell Vostro 3590 V5I3101W Win 10 Core i3,Dell,11490000,https://mediamart.vn/laptop/dell/laptop-dell-vostro-3590-v5i3101w-win-10-core-i3.htm,Laptop,no color,14'
MediaMart001634,Apple iphone 11 256G White,iPhone,25990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-256g-white.htm,MobilePhone,White
MediaMart001635,Laptop HP 348 G7 9PG79PA,HP,10090000,https://mediamart.vn/laptop/hp/laptop-hp-348-g7-9pg79pa.htm,Laptop,no color,14'
MediaMart001636,Apple iphone 11 Pro 256G Silver,iPhone,34990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-256g-silver.htm,MobilePhone,Silver
MediaMart001637,Laptop ASUS X409MA-BV034T Bạc Win10 SSD 256GB,Asus,7890000,https://mediamart.vn/laptop/asus/laptop-asus-x409mabv034t-bac-win10-ssd-256gb.htm,Laptop,Silver,14'
MediaMart001639,Apple iphone 11 Pro 256G Gold,iPhone,34990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-256g-gold.htm,MobilePhone,Gold
MediaMart001639,Laptop Asus Vivobook A512DA-EJ421T Bạc Win10,Vivo,11590000,https://mediamart.vn/laptop/asus/laptop-asus-vivobook-a512daej421t-bac-win10.htm,Laptop,Silver,14'
MediaMart001640,Apple iphone 11 Pro 256G Green,iPhone,34990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-256g-green.htm,MobilePhone,Green
MediaMart001641,Laptop Asus Vivobook 15 X509MA-BR059T Bạc Win10,Vivo,7590000,https://mediamart.vn/laptop/asus/laptop-asus-vivobook-15-x509mabr059t-bac-win10.htm,Laptop,Silver,14'
MediaMart001643,Laptop HP Pavilion 14-ce3019TU 8QP00PA Gold Win10 Core i5,HP,14990000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-14ce3019tu-8qp00pa-gold-win10-core-i5.htm,Laptop,Gold,14'
MediaMart001644,Laptop Lenovo L340-15IRH 81LK01GKVN Core i5/256GB SSD/VGA 3GB,Lenovo,16999000,https://mediamart.vn/laptop/lenovo/laptop-lenovo-l34015irh-81lk01gkvn-core-i5256gb-ssdvga-3gb.htm,Laptop,no color,14'
MediaMart001644,Apple iphone 11 Pro 512G Silver,iPhone,40990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-512g-silver.htm,MobilePhone,Silver
MediaMart001645,Laptop Lenovo Legion Y540-15IRH 81SY004WVN core i5/ 128GB SSD/ VGA 4GB,Lenovo,20990000,https://mediamart.vn/laptop/lenovo/laptop-lenovo-legion-y54015irh-81sy004wvn-core-i5-128gb-ssd-vga-4gb.htm,Laptop,no color,14'
MediaMart001646,Apple iphone 11 Pro 512G Gold,iPhone,40990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-512g-gold.htm,MobilePhone,Gold
MediaMart001647,Laptop Dell Inspiron 3593 70197457 Core i5 | VGA 2GB,Dell,15890000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-3593-70197457-den-w10-i51035g1-4gb-1tb-dvdrw-2gbvga-mx230-156fhd.htm,Laptop,no color,14'
MediaMart001648,Apple iphone 11 128G Red,iPhone,23990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-128g-red.htm,MobilePhone,Red
MediaMart001650,Apple iphone 11 Pro 512G Green,iPhone,40990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-512g-green.htm,MobilePhone,Green
MediaMart001651,Laptop Acer A315-34-P3LC(NX.HE3SV.004)Pen N5000Win10 Black,Acer,7990000,https://mediamart.vn/laptop/acer/laptop-acer-a31534p3lcnxhe3sv004pen-n5000win10-black.htm,Laptop,Black,14'
MediaMart001652,Apple iphone 11 256G Red,iPhone,25990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-256g-red.htm,MobilePhone,Red
MediaMart001653,Laptop HP Pavilion 14-ce3018TU 8QN89PA Vang Win10 /Core i5-1035G1,HP,15490000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-14ce3018tu-8qn89pa-vang-win10-core-i51035g1.htm,Laptop,no color,14'
MediaMart001654,Laptop HP 14s-dq1020TU 8QN33PA Bạc Win10,HP,13790000,https://mediamart.vn/laptop/hp/laptop-hp-14sdq1020tu-8qn33pa-bac-win10.htm,Laptop,Silver,14'
MediaMart001656,Laptop HP Pavilion 14-ce2037TU 6YZ13PA Pink WIN 10,HP,9999000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-14ce2037tu-6yz13pa.htm,Laptop,Pink,14'
MediaMart001658,Laptop ASUS X509FJ-EJ155T màu bạc Win 10,Asus,14990000,https://mediamart.vn/laptop/asus/laptop-asus-x509fjej155t-mau-bac-win-10.htm,Laptop,Silver,14'
